operator,name_from,name_to,vehicle_class,price,distance,effective_from,effective_to,season_start,season_end,source_id
APRR,CLERMONT-BARRIERE,VALLEE DE L'AUBE,1,70.10,551.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VATRY,1,73.00,579.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VEIGNE,1,35.50,343.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VERDUN,1,85.60,716.29,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VIERZON-EST,1,21.80,215.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VIERZON-NORD,1,22.00,221.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VILLE SOUS LAFERTE,1,69.60,566.30,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VILLEFRANCHE S/ CHER,1,25.50,248.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VILLEFRANCHE-LIMAS,1,90.20,762.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VILLEFRANCHE-NORD,1,86.00,726.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VILLEFRANCHE-VILLE,1,86.60,731.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VILLENEUVE-DONDAGRE,1,58.10,427.53,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VIRIAT,1,85.30,728.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VIRY,1,102.30,839.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VOIE SACREE,1,82.80,689.19,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VULAINES,1,62.70,469.28,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,CLERMONT-BARRIERE,VULCANIA BROMONT,1,6.70,63.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ALLAINES,1,50.50,412.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ALLAINVILLE,1,53.50,441.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,AMBERIEU,1,32.70,349.34,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,AMBOISE CH.RENAULT,1,59.20,489.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ARLAY,1,21.40,247.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ARTENAY,1,49.40,399.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,AUXERRE NORD,1,28.60,337.89,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,AUXERRE SUD,1,28.60,349.59,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,AUXY,1,34.80,343.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,AVALLON,1,28.70,309.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BALAN,1,33.40,373.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BAUME-LES-DAMES,1,26.50,287.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BEAUMONT,1,42.80,439.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BEAUNE NORD,1,20.40,218.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BEAUNE SUD,1,20.40,217.10,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BEAUPONT,1,25.00,291.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BEAUREPAIRE,1,22.90,263.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BELLEGARDE,1,39.20,385.03,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BELLEVILLE S/SAONE,1,29.60,322.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BERSAILLIN,1,22.20,243.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BESANCON EST,1,24.10,268.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BESANCON NORD,1,23.50,254.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BESANCON OUEST,1,22.80,244.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BEYNOST,1,35.90,387.53,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BIERRE-LES-SEMUR,1,26.00,284.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BLERE,1,66.20,566.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BLOIS,1,56.30,460.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BOURG NORD,1,28.90,321.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BOURG SUD,1,29.30,327.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BOURGES (LIM.CONC.),1,63.10,521.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,BULGNEVILLE,1,3.50,38.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHALON CENTRE,1,22.70,239.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHALON NORD,1,22.70,236.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHALON SUD,1,22.70,245.40,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHALONS LA VEUVE,1,28.80,294.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHALONS MOURMELON,1,28.20,302.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHARMONT (LIM.CONC),1,20.70,216.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHATEAU-THIERRY,1,37.70,374.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHATENOIS,1,2.70,28.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHATILLON-LABORDE,1,26.40,315.30,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHAUMONT-SEMOUTIERS,1,10.80,121.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHEMERY,1,62.40,526.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CHOISEY,1,18.20,209.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CLERMONT EN ARGONNE,1,32.10,353.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,CLERMONT-BARRIERE,1,81.90,710.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,COMBRONDE,1,77.20,673.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,COURTENAY,1,23.90,297.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,DEUX CHAISES,1,73.60,637.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,DIJON-ARC S/TILLE,1,13.50,167.44,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,DIJON-CRIMOLOIS,1,15.90,182.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,DOLE,1,18.40,212.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,DORMANS,1,34.90,348.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,EGLETONS,1,91.70,794.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ELOISE,1,40.60,393.73,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ESCRENNES,1,39.30,366.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ESVRES,1,67.50,580.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FEILLENS,1,27.40,298.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FLEURY-EN-BIERE,1,31.00,381.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FONTAINEBLEAU,1,28.00,338.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FONTENAY /LOING,1,31.10,320.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FORET DE TRONCAIS,1,69.50,591.87,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FORGES,1,24.60,298.03,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,FRESNES EN WOEVRE,1,37.40,394.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GANNAT,1,76.90,671.49,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GENDREY,1,20.70,228.73,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GERZAT-VILLE,1,78.80,692.34,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GIDY,1,49.90,402.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GONDREVILLE A77/N,1,32.90,328.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GONDREVILLE A77/S,1,37.40,374.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GROISSIAT,1,35.90,378.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,GYE,1,1.30,13.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,JARNY,1,38.70,416.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,JOIGNY,1,26.00,312.09,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,L ISLE-S/LE-DOUBS,1,28.00,305.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LA BOISSE,1,37.90,399.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LA BOISSE - MONTLUEL,1,35.00,377.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LA COTIERE,1,35.70,383.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LA CROIX-CHALON,1,34.20,364.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LA FOLIE-B/PARIS,1,58.70,477.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LAMOTTE-BEUVRON,1,55.00,449.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LANGRES NORD,1,8.40,94.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LANGRES SUD,1,9.80,114.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LE MIROIR,1,24.90,278.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,LES EPRUNES,1,29.60,338.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MACON NORD,1,27.50,291.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MACON SUD,1,28.10,301.53,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MAGNANT,1,15.00,172.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MANZAT,1,78.80,685.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MAROLLES-SUR-SEINE,1,24.60,290.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MER,1,54.90,443.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MEUNG SUR LOIRE,1,52.80,426.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MONT CHOISY,1,26.30,274.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MONTIGNY-LE-ROI,1,6.60,74.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MONTLUCON,1,71.90,616.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MONTMARAULT,1,73.20,629.40,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MONTREUIL (REIMS),1,40.30,394.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,MONTREUIL AUX LIONS,1,42.50,421.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,NEMOURS,1,28.00,335.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,NITRY,1,30.20,329.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,NUITS-ST-GEORGES,1,16.70,200.10,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,OLIVET,1,51.60,417.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ORLEANS-CENTRE,1,50.90,410.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ORLEANS-NORD,1,50.10,404.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,PEROUGES,1,33.40,366.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,PONT D AIN,1,31.00,341.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,POUILLY-EN-AUXOIS,1,23.10,254.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,REIMS EST (TAISSY),1,32.60,321.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,REIMS NORD (ORMES),1,33.90,328.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,REIMS OUEST (THILLOIS),1,34.30,334.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,REIMS SUD,1,32.40,320.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,REPLONGES,1,27.40,302.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,RIOM,1,78.60,686.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ROBECOURT,1,5.00,52.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SAINT GENIS,1,29.20,333.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SAINT MAURICE,1,31.40,345.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SAINT THIBAULT,1,18.70,198.30,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SALBRIS,1,56.60,468.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SAVIGNY /CLAIRIS,1,25.10,295.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SEURRE,1,19.70,223.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SOIRANS,1,17.60,191.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SOMMESOUS,1,24.00,253.41,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST AMAND-MONTROND,1,66.90,562.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST ETIENNE AU TEMPLE,1,28.20,302.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST GERMAIN LES VERGNE,1,97.00,838.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST GIBRIEN,1,27.40,282.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST HILAIRE,1,26.10,299.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST JULIEN SANCY,1,83.80,728.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST MARTIN-DU-FRESNE,1,33.90,358.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST ROMAIN SUR CHER,1,63.30,537.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST-DENIS-LES-SENS,1,22.50,270.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,ST-GERMAIN-LAXIS,1,26.40,322.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,STE MENEHOULD,1,30.50,335.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,SYLANS,1,35.00,368.28,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,THENNELIERES,1,18.50,202.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,TIL CHATEL,1,12.50,144.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,TORVILLIERS,1,18.80,214.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,TOURNUS,1,24.20,265.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,TOURS-C/MONNAIE,1,63.80,518.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,TULLE EST,1,94.60,812.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,TULLE NORD,1,95.30,820.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,URY,1,28.60,347.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,USSEL EST,1,86.60,752.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,USSEL OUEST,1,88.70,769.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VAL DE SAONE,1,32.70,353.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VALLEE DE L'AUBE,1,21.90,229.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VATRY,1,24.80,257.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VEIGNE,1,69.70,599.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VERDUN,1,37.40,394.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VIERZON-EST,1,59.50,494.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VIERZON-NORD,1,58.90,489.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VILLE SOUS LAFERTE,1,12.60,144.40,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VILLEFRANCHE S/ CHER,1,60.60,504.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VILLEFRANCHE-LIMAS,1,34.90,367.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VILLEFRANCHE-NORD,1,30.80,331.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VILLEFRANCHE-VILLE,1,31.20,337.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VILLENEUVE-DONDAGRE,1,23.60,283.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VIRIAT,1,28.30,317.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VIRY,1,45.00,428.13,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VOIE SACREE,1,34.60,366.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VULAINES,1,20.50,241.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COLOMBEY-LES-BELLES,VULCANIA BROMONT,1,81.20,705.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,ALLAINES,1,32.50,297.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,ALLAINVILLE,1,36.70,325.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,AMBERIEU,1,84.90,723.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,AMBOISE CH.RENAULT,1,35.30,343.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,ARLAY,1,79.00,663.88,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,ARTENAY,1,30.20,283.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,AUXERRE NORD,1,56.80,421.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,AUXERRE SUD,1,56.80,433.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,AUXY,1,39.60,330.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,AVALLON,1,61.00,477.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BALAN,1,85.80,747.40,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BAUME-LES-DAMES,1,82.10,703.88,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BEAUMONT,1,86.30,724.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BEAUNE NORD,1,69.50,568.83,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BEAUNE SUD,1,70.80,574.58,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BEAUPONT,1,82.30,707.58,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BEAUREPAIRE,1,80.20,679.28,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BELLEGARDE,1,91.80,759.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BELLEVILLE S/SAONE,1,80.30,680.28,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BERSAILLIN,1,78.80,659.29,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BESANCON EST,1,79.30,684.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BESANCON NORD,1,79.30,670.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BESANCON OUEST,1,79.30,660.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BEYNOST,1,88.30,761.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BIERRE-LES-SEMUR,1,63.10,503.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BLERE,1,28.10,273.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BLOIS,1,33.60,313.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BOURG NORD,1,80.50,681.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BOURG SUD,1,81.80,701.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BOURGES (LIM.CONC.),1,14.10,152.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,BULGNEVILLE,1,73.80,634.63,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHALON CENTRE,1,73.20,596.68,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHALON NORD,1,73.20,593.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHALON SUD,1,73.20,602.88,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHALONS LA VEUVE,1,72.30,579.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHALONS MOURMELON,1,71.70,587.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHARMONT (LIM.CONC),1,64.20,501.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,COMBRONDE,CHATEAU-THIERRY,1,81.20,659.27,2026-02-01,2027-01-31,,,aprr-class1-2026
